timestamp2001_ms+[TREMOR12_samples_2020_07_01_0727.csv]TREMOR12_samples_2020_07_01_072!$A$1:$A$41,roll,pitch,yaw,rotX,rotY,rotZ,accX,accY,accZ,gravX,gravY,gravZ
4.55616E+11,-1.650623794,2.939149682,0.456159049,1.548464179,6.758923054,6.399241447,-0.394811213,0.311871558,-0.799662232,-0.894892156,-0.44050315,0.071589105
4.55616E+11,-1.598687126,2.958770757,0.399040712,2.264908075,5.678105831,5.33365202,-0.589635909,0.274536192,-0.631073415,-0.921075761,-0.388534606,0.025696203
4.55616E+11,-1.566013083,2.989329667,0.354784526,3.113725424,3.909865618,4.054263115,-0.87021172,0.208365485,-0.479309827,-0.937710643,-0.347388327,-0.004485333
4.55616E+11,-1.555647258,3.029731522,0.326769113,3.974692583,1.848463893,2.408717394,-0.937515318,0.002167648,-0.278835475,-0.946975648,-0.320984781,-0.014346898
4.55616E+11,-1.570205908,3.075085427,0.317974627,4.341838837,-0.721624672,0.390519857,-0.972263992,-0.107949898,-0.033756196,-0.949870408,-0.312643349,-0.000560822
4.55616E+11,-1.616293634,3.120219397,0.330260458,4.179214001,-4.017753124,-1.879016399,-0.831891716,-0.225820437,0.226522818,-0.944979012,-0.324289411,0.043023691
4.55616E+11,-1.694642594,-3.118985083,0.360163195,3.75674367,-7.050788403,-3.732547998,-0.528298616,-0.285024196,0.396389246,-0.928671598,-0.352426976,0.115604155
4.55616E+11,-1.799350395,-3.072575559,0.398861174,3.532977104,-9.240896225,-4.774069786,-0.239987284,-0.221768782,0.4405379,-0.897540152,-0.388369173,0.20878461
4.55616E+11,-1.925850726,-3.018468413,0.438183952,3.651040316,-10.79578209,-5.293540001,0.001525067,-0.20506832,0.379462153,-0.849043965,-0.424295694,0.314797491
4.55616E+11,-2.070118045,-2.953992197,0.472746213,3.897864342,-11.78276634,-5.617704868,0.161594063,-0.226872191,0.340273649,-0.781619728,-0.455333024,0.426312655
4.55616E+11,-2.223953635,-2.881183322,0.499372838,3.92976594,-11.93920612,-5.746413231,0.233686596,-0.277106375,0.332251132,-0.697187603,-0.478875071,0.533486784
4.55616E+11,-2.371196119,-2.808653069,0.51636748,3.451858759,-10.81223869,-5.333485126,0.199735716,-0.303943962,0.31707865,-0.60561949,-0.493724495,0.624068201
4.55616E+11,-2.492228336,-2.74780331,0.525562629,2.463387966,-8.398450851,-4.307446957,0.133608341,-0.2382752,0.29736498,-0.523073673,-0.501699805,0.688978434
4.55616E+11,-2.57339719,-2.707394648,0.532227666,1.084699631,-5.257777214,-2.853644133,0.132716492,-0.180534154,0.173967198,-0.463679612,-0.507454157,0.726286113
4.55616E+11,-2.605462835,-2.692645928,0.541102672,-0.500347972,-1.444352031,-1.080173254,0.202517554,-0.175775483,0.087875307,-0.437838584,-0.515081465,0.736877501
4.55616E+11,-2.580406651,-2.706765967,0.554687357,-2.21540761,2.819286108,0.774445415,0.291691184,-0.028406668,0.050394572,-0.45239675,-0.526677549,0.719685972
4.55616E+11,-2.504559695,-2.747393951,0.570560788,-3.528510332,6.171628952,2.301044226,0.349760413,0.037067592,-0.058580179,-0.500593543,-0.540104091,0.6765306
4.55616E+11,-2.391193896,-2.807496055,0.580842509,-4.125644684,8.621817589,3.504067659,0.420283526,0.058127884,-0.160552606,-0.570094287,-0.548728466,0.611465096
4.55616E+11,-2.253235766,-2.878842103,0.578737335,-4.205691814,10.20470715,4.450103283,0.471942902,0.232849896,-0.349134684,-0.649662018,-0.546967328,0.52798295
4.55616E+11,-2.10781,-2.949887194,0.560619635,-3.704824209,10.78413963,5.024163723,0.365636915,0.301089734,-0.507574081,-0.72771275,-0.531711102,0.433263779
4.55616E+11,-1.970973036,-3.007480846,0.529772438,-2.742393732,10.58072948,4.896242619,0.170644745,0.233227,-0.478130639,-0.794744492,-0.505337,0.336178124
4.55616E+11,-1.854806714,-3.045155305,0.496066423,-1.701092482,9.385439873,4.020011902,0.007590474,0.197863117,-0.449877292,-0.844229877,-0.475969791,0.246431842
4.55616E+11,-1.769203212,-3.063402246,0.469595471,-0.676553965,7.046744347,2.551957369,-0.146052554,0.178492993,-0.412206024,-0.874256909,-0.452525586,0.175771087
4.55616E+11,-1.726518818,-3.064137709,0.459237356,0.395531029,3.130477667,0.488945782,-0.22369343,0.17718184,-0.374254227,-0.88554424,-0.443264604,0.139024734
4.55616E+11,-1.740759703,-3.04787719,0.468091179,1.598344445,-1.973774791,-1.596443057,-0.163289875,0.105846703,-0.499706268,-0.879572093,-0.451183617,0.150951385
4.55616E+11,-1.80512564,-3.015359526,0.489202657,2.640191555,-5.720987797,-2.915195704,-0.043805853,0.077313572,-0.420471668,-0.858583689,-0.469922215,0.204956532
4.55616E+11,-1.896094839,-2.970593826,0.512186276,3.272447586,-7.175806522,-3.346761703,0.030367184,0.107470006,-0.256241232,-0.825960457,-0.490084141,0.278580099
4.55616E+11,-1.99233302,-2.919711119,0.529362214,3.519598007,-6.947370052,-3.127284765,0.030354653,0.116646774,-0.148814976,-0.787572086,-0.504982948,0.353160679
4.55616E+11,-2.080290093,-2.86900145,0.538684946,3.445698977,-5.928822517,-2.672463179,0.05295087,0.128303021,-0.106988236,-0.749361992,-0.513007641,0.418664277
4.55616E+11,-2.153125852,-2.82286446,0.540733312,3.207182169,-4.518303871,-2.065808296,0.052043065,0.062158622,-0.095301986,-0.716029286,-0.514764845,0.47150743
4.55616E+11,-2.201770391,-2.785640663,0.536066338,2.755347013,-2.365202188,-1.212225556,0.012439892,-0.013549165,0.001625731,-0.694187343,-0.510758102,0.507178605
4.55616E+11,-2.217405603,-2.762132174,0.527115401,1.927442431,0.310950458,-0.256768346,-0.015711082,-0.008752655,0.102083929,-0.689794302,-0.5030424,0.520703554
4.55616E+11,-2.199728831,-2.753931112,0.517669087,0.864252031,2.741770029,0.500568092,-0.059978243,-0.005418679,0.157941446,-0.702701807,-0.49485597,0.511202216
4.55616E+11,-2.157598164,-2.757220472,0.50979591,0.034002453,4.431742191,0.878623486,-0.100836188,-0.023887478,0.149518102,-0.726831079,-0.487999111,0.483294398
4.55616E+11,-2.100288345,-2.765857562,0.503407035,-0.381594777,5.548130989,0.937206388,-0.147965625,-0.044671647,0.109628044,-0.755995572,-0.482412696,0.442434937
4.55616E+11,-2.037488061,-2.774610621,0.498395192,-0.419821858,5.884034157,0.746391416,-0.154619694,0.00650473,0.060030583,-0.784421444,-0.478016585,0.395200133
4.55616E+11,-1.979979589,-2.778823872,0.494455001,-0.045780674,5.364542484,0.433268398,-0.142954513,0.059085689,-0.00607596,-0.807561219,-0.474552006,0.350207418
4.55616E+11,-1.937213,-2.774228212,0.491248175,0.699708402,4.155369759,0.044392008,-0.131454125,0.098985128,-0.046266641,-0.823212028,-0.471726835,0.315904707
4.55616E+11,-1.91381906,-2.758771885,0.489420901,1.546851158,2.69981885,-0.418701589,-0.117177546,0.098929547,-0.021109687,-0.831186712,-0.470114857,0.296851277
4.55616E+11,-1.908422846,-2.734356598,0.489802368,2.144565344,1.37445426,-0.855898082,-0.122486182,0.100959927,0.050272796,-0.83260721,-0.470451504,0.292302281
4.55616E+11,-1.913897452,-2.705732448,0.492122883,2.31185174,0.702914059,-1.10504806,-0.15427348,0.060281727,0.16335085,-0.829964221,-0.47249791,0.296488017
4.55616E+11,-1.914152885,-2.679757963,0.495765874,1.867294192,1.504762888,-1.103047729,-0.275665522,-0.059328724,0.367455661,-0.828262091,-0.475705445,0.296118557
4.55616E+11,-1.892046475,-2.66582573,0.502745938,0.543165147,3.367878199,-1.053826571,-0.386873066,-0.110421121,0.716878176,-0.831434429,-0.481833518,0.276682615
4.55616E+11,-1.842396376,-2.671012217,0.515641133,-1.268617392,5.09686327,-1.13515532,-0.420352191,-0.049662404,0.974402785,-0.83808589,-0.493092716,0.233391434
4.55616E+11,-1.772368498,-2.695137997,0.533286058,-2.781464338,5.936570644,-1.239158154,-0.371046513,-0.004543095,1.138687134,-0.843705714,-0.50836587,0.172409013
4.55616E+11,-1.693548597,-2.733015986,0.552593414,-3.713552237,5.843732834,-1.458230615,-0.167369321,0.047326837,1.193676949,-0.844761431,-0.524896443,0.104220375
4.55616E+11,-1.614923771,-2.780445095,0.573417495,-4.295078278,5.137339115,-1.840713501,-0.194442034,0.070750102,1.118567109,-0.839234114,-0.542506099,0.037057314
4.55616E+11,-1.537328819,-2.836067347,0.594703244,-4.767227173,4.560843945,-2.181213617,-0.114455566,0.032491975,1.083349943,-0.827850938,-0.560262978,-0.027716456
4.55616E+11,-1.457766038,-2.901526883,0.614095426,-5.391369343,4.123655319,-2.362750769,-0.0852286,0.182176486,1.030201316,-0.812079728,-0.57621944,-0.092182517
4.55616E+11,-1.375476891,-2.97752706,0.628677565,-6.028636932,3.684824705,-2.387414932,0.031326827,0.246431395,0.908697248,-0.79342705,-0.588075697,-0.156972975
4.55616E+11,-1.292436181,-3.06096356,0.636085655,-6.450264931,3.270289183,-2.256979227,0.088999182,0.26809293,0.779374301,-0.773462653,-0.594051182,-0.221039936
4.55616E+11,-1.210544712,3.138000834,0.635151697,-6.42194891,3.173639774,-1.953769445,0.140393406,0.24182868,0.595256805,-0.753308415,-0.593299627,-0.283763856
4.55616E+11,-1.130746946,3.056579004,0.626500365,-6.378278255,3.174514771,-1.710642099,0.064039104,0.261255383,0.669683278,-0.73290813,-0.586313367,-0.345083088
4.55616E+11,-1.054933457,2.978177573,0.612005107,-6.317575932,2.939104319,-1.651419163,0.02672752,0.263734043,0.557393909,-0.711984456,-0.574509799,-0.403753132
4.55616E+11,-0.984872277,2.901831313,0.593850309,-6.295744419,2.609544992,-1.787045479,-0.07693556,0.179246217,0.544737995,-0.690551043,-0.559556246,-0.458296925
4.55616E+11,-0.917567007,2.827061096,0.572795955,-6.305049419,2.634505749,-1.942860603,-0.109572925,0.153144136,0.571296632,-0.667374074,-0.541983843,-0.510749757
4.55616E+11,-0.851307877,2.753712806,0.547476732,-6.452512264,2.748769045,-1.979074836,-0.099000692,0.182735354,0.478788197,-0.642210245,-0.520534396,-0.562681019
4.55616E+11,-0.785437289,2.681781083,0.516136706,-6.739640713,3.028653622,-1.935389161,-0.077502482,0.183144763,0.463800728,-0.615017653,-0.493523806,-0.614969552
4.55616E+11,-0.717302503,2.611510618,0.47800072,-7.085345268,3.607820272,-1.90204823,0.00303293,0.25518617,0.445560992,-0.583675623,-0.460004896,-0.66911751
4.55616E+11,-0.648240663,2.544111727,0.433144146,-7.341961861,4.009925842,-1.842812061,0.140463442,0.339175522,0.241918027,-0.548025668,-0.41972667,-0.723531187
4.55616E+11,-0.583238743,2.482847712,0.383833066,-7.200980663,4.050998688,-1.706761837,0.290777683,0.407115906,0.028907608,-0.510656834,-0.374477357,-0.773948491
4.55616E+11,-0.526949913,2.429467418,0.334731888,-6.626444817,3.587235212,-1.657862425,0.408856064,0.539834917,-0.23190634,-0.474987656,-0.328515947,-0.816372454
4.55616E+11,-0.48479597,2.384580879,0.292151599,-5.446614265,2.548981428,-1.670770049,0.584769368,0.668369174,-0.645640731,-0.446280569,-0.288013309,-0.847279191
4.55616E+11,-0.458119998,2.35102589,0.26280189,-3.573883057,1.498994946,-1.474301457,0.732513189,0.663977325,-0.857907295,-0.427078038,-0.259787261,-0.866091728
4.55616E+11,-0.444002601,2.331165955,0.249489069,-1.541286469,0.731560767,-1.015604138,0.854337573,0.723959684,-0.909236729,-0.416257739,-0.246908873,-0.875080287
4.55616E+11,-0.44012505,2.325289493,0.248065839,-0.044245739,0.097854197,-0.243242458,0.916032016,0.776336968,-0.900155842,-0.413010746,-0.245529458,-0.877004802
4.55616E+11,-0.442270203,2.33235831,0.250833546,0.67605567,-0.021662805,0.766548336,0.853410959,0.777248979,-0.766987324,-0.414598674,-0.248211503,-0.875499249
4.55616E+11,-0.443565829,2.351155772,0.251266201,0.840161979,0.490987509,1.912519097,0.79367727,0.741672575,-0.629148781,-0.415686518,-0.248630598,-0.87486428
4.55616E+11,-0.440778028,2.38028195,0.247680168,0.904192328,1.163397908,2.943058491,0.711353183,0.652290583,-0.550761282,-0.41362372,-0.245155588,-0.876820505
4.55616E+11,-0.435269902,2.417682935,0.242637573,1.167000771,1.501755238,3.651861191,0.587541819,0.529066861,-0.518257499,-0.409303874,-0.240263775,-0.88019526
4.55616E+11,-0.432891096,2.461741652,0.240328905,1.751250744,1.163419843,4.064163208,0.480682701,0.439712763,-0.521225512,-0.407440513,-0.238022089,-0.881667554
4.55616E+11,-0.439870599,2.511186095,0.243799691,2.545120955,0.215193197,4.220611572,0.357046992,0.375592738,-0.497972727,-0.413229853,-0.241391689,-0.878049612
4.55616E+11,-0.461127267,2.562707921,0.254854972,3.359936476,-1.25909996,3.892091274,0.068708278,0.350417435,-0.387235433,-0.430585712,-0.252105057,-0.866625071
4.55616E+11,-0.499130586,2.610782729,0.274059473,3.971613169,-2.954493284,2.958804846,-0.208726376,0.18905288,-0.258741111,-0.46079877,-0.270641625,-0.845232248
4.55616E+11,-0.551627128,2.649190577,0.300478708,4.127042294,-4.576162815,1.466433525,-0.436541259,-0.068295568,0.020163415,-0.50059253,-0.295977503,-0.813513637
4.55616E+11,-0.618245178,2.674236473,0.331921057,3.84060216,-6.31482935,-0.140661746,-0.466769934,-0.200461581,0.178789169,-0.547970057,-0.325859845,-0.770418167
4.55616E+11,-0.697058815,2.687204988,0.367791125,3.494348526,-7.758897781,-1.563910961,-0.485241115,-0.29927358,0.33578825,-0.599033177,-0.359555155,-0.715457439
4.55616E+11,-0.783960009,2.691800256,0.408419733,3.211730719,-8.735692024,-2.676148176,-0.40118134,-0.355922729,0.462806821,-0.648012996,-0.397159547,-0.649879575
4.55616E+11,-0.876346557,2.692419614,0.452440342,2.94035244,-9.313915253,-3.346862078,-0.284021705,-0.324923337,0.457438022,-0.691091239,-0.437161624,-0.575571597
4.55616E+11,-0.969334269,2.69297904,0.497102639,2.661138773,-9.179218292,-3.54921031,-0.190093026,-0.260042369,0.448351502,-0.72471714,-0.476880848,-0.497362733
4.55616E+11,-1.053842878,2.695385905,0.537893173,2.200470448,-7.927223206,-3.229526043,-0.156840906,-0.256913513,0.44000715,-0.746570945,-0.51232779,-0.424443185
4.55616E+11,-1.116494892,2.696750369,0.568363035,1.249504924,-5.538430691,-2.404090405,-0.128581658,-0.267029434,0.483276367,-0.757297873,-0.538253188,-0.369842529
4.55616E+11,-1.147296287,2.690775016,0.583831071,-0.171443373,-2.683663607,-1.337654591,-0.11865627,-0.161864534,0.497041732,-0.760646701,-0.55122447,-0.342882186
4.55616E+11,-1.14230999,2.673647921,0.583400642,-1.69837141,0.31097436,-0.294821769,-0.05097634,-0.114967249,0.485135943,-0.759143293,-0.550865293,-0.346769243
4.55616E+11,-1.104123785,2.64619386,0.568115397,-3.051108122,2.911525488,0.592957318,0.072638407,-0.076488025,0.511582017,-0.752783656,-0.538044453,-0.379242569
4.55616E+11,-1.046267038,2.613875984,0.540668621,-3.89204669,4.374206066,1.257663965,0.174137771,0.019729501,0.405905068,-0.742100418,-0.514709353,-0.429373085
4.55616E+11,-0.983331354,2.583548537,0.50560868,-4.089708805,4.831779957,1.686780095,0.233987898,0.065760948,0.247630402,-0.728204846,-0.484340042,-0.484904587
4.55616E+11,-0.924934515,2.559903321,0.467659377,-3.808012724,4.6579566,1.93724966,0.280919105,0.106956668,0.099698782,-0.712834358,-0.450798213,-0.537259817
4.55616E+11,-0.872689713,2.543514242,0.430419686,-3.352642775,4.500865936,2.000486612,0.266623288,0.107971847,-0.081034444,-0.696188748,-0.417252243,-0.58414197
4.55616E+11,-0.820465281,2.533024737,0.395344778,-2.947551966,4.930626392,1.991675377,0.173026755,0.100977227,-0.167759582,-0.675040901,-0.385126382,-0.629283249
4.55616E+11,-0.764807893,2.527683476,0.36184341,-2.620303631,5.501711845,2.062667608,0.120081648,0.152323455,-0.241541788,-0.647562742,-0.35399887,-0.674794257
4.55616E+11,-0.705366979,2.527798593,0.330050766,-2.253622532,6.096329212,2.162286282,0.095178448,0.191263303,-0.327297688,-0.613321126,-0.324091047,-0.720279217
4.55616E+11,-0.642314033,2.532863077,0.301447517,-1.818793416,6.541005135,2.150147438,0.149185821,0.215329275,-0.343991041,-0.572037399,-0.296902776,-0.764605761
4.55616E+11,-0.58026078,2.541890997,0.277716754,-1.316258788,6.366446495,2.036204815,0.198240817,0.222204432,-0.343399346,-0.527235568,-0.274160594,-0.804275215
4.55616E+11,-0.525651273,2.553400462,0.260133963,-0.777828276,5.50987339,1.799396992,0.245697677,0.217766047,-0.293499589,-0.484894454,-0.257210016,-0.835894942
4.55616E+11,-0.484090296,2.565096371,0.249343582,-0.274158567,4.038983822,1.40343976,0.275229335,0.220187083,-0.270584494,-0.451010585,-0.246767893,-0.857726693
4.55616E+11,-0.46062675,2.574936032,0.245385577,0.199901357,2.069694281,0.900246441,0.303843915,0.200724557,-0.257021278,-0.431193769,-0.242930368,-0.868940055
4.55616E+11,-0.458282515,2.58217324,0.248297124,0.695992529,-0.149173513,0.367873341,0.309974879,0.175334349,-0.247587129,-0.428840846,-0.245753661,-0.869310439
4.55616E+11,-0.47628386,2.58715328,0.257913083,1.198955536,-2.142771959,-0.118255809,0.287172109,0.123669788,-0.205676824,-0.443315297,-0.255063206,-0.859310389
4.55616E+11,-0.509868024,2.590768988,0.273473189,1.677268028,-3.678498268,-0.521416724,0.222641096,0.089855619,-0.153949544,-0.469925016,-0.270077169,-0.840374172
4.55616E+11,-0.557210722,2.594129227,0.29469272,2.123098373,-5.015625,-0.892014086,0.129360989,0.06347134,-0.116458364,-0.506024182,-0.290445834,-0.81214577
4.55616E+11,-0.618665615,2.597897941,0.321723687,2.555998325,-6.364610672,-1.307348967,0.049765248,0.024133796,-0.078677312,-0.550192475,-0.316202283,-0.772854686
4.55616E+11,-0.693075232,2.602681784,0.354775021,2.999764919,-7.540668011,-1.775513291,-0.025729565,-0.05729894,-0.014248822,-0.599117875,-0.347379416,-0.721377373
4.55616E+11,-0.773180772,2.608901305,0.392182693,3.177596807,-7.743285656,-2.155200958,-0.128231153,-0.165111199,0.153634325,-0.645389438,-0.382206291,-0.661355257
4.55616E+11,-0.846570689,2.61500855,0.428976149,2.814888477,-6.788834572,-2.296849012,-0.27205506,-0.217666015,0.263670921,-0.681146204,-0.415939927,-0.60252285
4.55616E+11,-0.901752497,2.61820359,0.460213621,1.990041614,-4.819300652,-2.156501293,-0.375810593,-0.270032853,0.331401199,-0.702802658,-0.44413951,-0.555705369
4.55616E+11,-0.927950879,2.61557687,0.482003119,0.836601973,-1.993738651,-1.750047565,-0.422999203,-0.29251799,0.41513291,-0.709202945,-0.463555008,-0.531176031
4.55616E+11,-0.920101442,2.605632769,0.491366201,-0.469860196,1.068022251,-1.101703644,-0.347331226,-0.275010526,0.462983161,-0.701527417,-0.471830904,-0.53407383
4.55616E+11,-0.884589284,2.589363856,0.487254306,-1.659082294,3.242507458,-0.400858968,-0.211279258,-0.189635411,0.429162383,-0.683618188,-0.468201488,-0.55986917
4.55616E+11,-0.834362507,2.569471064,0.473215469,-2.412691355,4.325273991,-0.022247497,-0.161363482,-0.191115096,0.396150082,-0.659452558,-0.455750763,-0.597840786
4.55616E+11,-0.777454493,2.547260223,0.454603305,-2.79975605,4.761826992,-0.065178186,-0.098078839,-0.228115126,0.396801114,-0.630223155,-0.439105958,-0.640316129
4.55616E+11,-0.719183793,2.522665526,0.434505744,-3.038303614,4.748795986,-0.334405929,-0.029259134,-0.218411654,0.349625111,-0.597556651,-0.420962125,-0.682434559
4.55616E+11,-0.660832148,2.49544117,0.413254303,-3.274732351,4.70169878,-0.632342577,0.064364083,-0.146931142,0.326202154,-0.562105775,-0.401591808,-0.723022223
4.55616E+11,-0.604532699,2.467218806,0.390247646,-3.406278133,4.426054001,-0.746372759,0.229654118,0.000794041,0.223005056,-0.525644124,-0.380417466,-0.760907888
4.55616E+11,-0.555993384,2.441886897,0.366550315,-3.187125683,3.708037138,-0.624248445,0.507755935,0.160933062,0.030699039,-0.492725998,-0.358397037,-0.792951822
4.55616E+11,-0.517549006,2.423088194,0.344162749,-2.574081421,2.750768185,-0.205899566,0.766092539,0.250158876,-0.16805701,-0.465738535,-0.337408632,-0.818072736
4.55616E+11,-0.493634861,2.415431459,0.325152149,-1.827386975,1.953829885,0.465527534,0.891385078,0.368143767,-0.269987702,-0.449002266,-0.319452971,-0.834473968
4.55616E+11,-0.479478376,2.418833607,0.308771921,-1.120386839,1.39397192,1.25263834,0.919007063,0.470636904,-0.352615148,-0.439499617,-0.303888857,-0.845276058
4.55616E+11,-0.473346053,2.434115473,0.295037907,-0.354716301,0.958867133,2.164036989,0.892742991,0.486531138,-0.396441668,-0.436169475,-0.290776134,-0.851589918
4.55616E+11,-0.472833823,2.461888513,0.283512583,0.339720458,0.866746604,3.124739408,0.794911742,0.431554675,-0.402370393,-0.437230438,-0.279729724,-0.854740202
4.55616E+11,-0.470381396,2.498312263,0.27103789,0.473131508,1.388572574,3.84401226,0.522572339,0.371582896,-0.21634151,-0.436680615,-0.267731577,-0.858853817
4.55616E+11,-0.463111002,2.538306084,0.254766263,0.216794461,1.8746773,4.266802311,0.257692426,0.297826111,-0.136835337,-0.432314008,-0.252019227,-0.865789175
4.55616E+11,-0.452306218,2.579559241,0.235819177,0.030436253,2.132921457,4.451105595,-0.014385915,0.203640789,-0.105798692,-0.424945146,-0.233639568,-0.874547958
4.55616E+11,-0.437413829,2.618846869,0.217160611,-0.043526974,2.477894545,4.132335186,-0.389848113,0.090824008,-0.130165368,-0.413649201,-0.215457797,-0.884574652
4.55616E+11,-0.417141032,2.650604179,0.202963449,0.02032573,2.701980352,3.121141911,-0.799395978,-0.096660204,-0.04108458,-0.396832019,-0.201572835,-0.895484626
4.55616E+11,-0.396276002,2.670229324,0.196000292,0.157513633,2.37259388,1.654791713,-1.072988629,-0.271362454,-0.076023556,-0.378595293,-0.194747776,-0.9048419
4.55616E+11,-0.377190224,2.675333411,0.19597972,0.18090333,1.869538903,0.076188304,-1.21419549,-0.430257142,0.009043652,-0.361259252,-0.1947276,-0.911906183
4.55616E+11,-0.36139987,2.666908369,0.199594816,-0.024925519,1.268301964,-1.184624076,-1.186425209,-0.51533556,0.099952944,-0.346564323,-0.198272213,-0.916832209
4.55616E+11,-0.346696658,2.648827677,0.202925554,-0.402438223,1.1100986,-1.932063699,-1.079914212,-0.548143864,0.157698303,-0.332820714,-0.201535717,-0.921202302
4.55616E+11,-0.327760381,2.624938529,0.203257389,-0.863316953,1.543344378,-2.294847488,-0.960078955,-0.530759513,0.23469463,-0.315296412,-0.201860726,-0.927275836
4.55616E+11,-0.301800746,2.596587824,0.199060726,-1.392767191,2.196482182,-2.585558653,-0.822383881,-0.500127256,0.294529587,-0.291370362,-0.197748691,-0.935948074
4.55616E+11,-0.269050671,2.563650317,0.189928435,-1.909387589,2.762398005,-2.931519747,-0.635753155,-0.433602124,0.354510009,-0.261036396,-0.188788623,-0.946688354
4.55616E+11,-0.233863818,2.526256948,0.176831715,-2.244483471,2.783764839,-3.339281321,-0.394815922,-0.298087448,0.398648769,-0.228124157,-0.17591159,-0.957608759
4.55616E+11,-0.204470824,2.485048266,0.162956636,-2.200140476,2.027501583,-3.771342278,-0.079181992,-0.042277172,0.316446722,-0.200359032,-0.162236378,-0.966196477
4.55616E+11,-0.187178286,2.442214832,0.152198099,-1.705422878,0.662431479,-3.945682049,0.364401788,0.202483982,0.13760297,-0.183936089,-0.151611179,-0.971175373
4.55616E+11,-0.1886493,2.404183371,0.149917759,-0.623957872,-1.179386139,-3.497132301,0.746845484,0.398563355,-0.045040332,-0.185428843,-0.149356812,-0.971240819
4.55616E+11,-0.207536954,2.377882453,0.157714058,0.515342057,-2.575107574,-2.387552023,1.172410846,0.558077276,-0.1730382,-0.203493029,-0.157061055,-0.96639663
4.55616E+11,-0.234699167,2.366964292,0.169090739,0.929759145,-2.916756153,-0.924957871,1.214615941,0.653179944,-0.14837265,-0.229233816,-0.16828613,-0.958713531
4.55616E+11,-0.264125641,2.371703711,0.177086313,0.880277872,-2.855442047,0.662519157,1.12864089,0.717009962,-0.176057115,-0.256982565,-0.176162198,-0.950224638
4.55616E+11,-0.29630597,2.392051208,0.180928864,0.958351851,-2.845098257,2.169783354,0.928794026,0.640758812,-0.214799196,-0.287223011,-0.179943353,-0.940809906
4.55616E+11,-0.330023985,2.424931808,0.182812584,1.262074471,-2.753883123,3.262232065,0.667557776,0.578219354,-0.212613195,-0.318665564,-0.181795999,-0.930270076
4.55616E+11,-0.365939319,2.4668244,0.184417736,1.657389641,-2.868663549,3.968838453,0.387281448,0.472314596,-0.251220196,-0.351758987,-0.183374166,-0.917953968
4.55616E+11,-0.404326085,2.514372041,0.186765536,2.071176291,-2.974025249,4.293420792,0.030051695,0.329312623,-0.15429835,-0.386558056,-0.185681656,-0.903379858
4.55616E+11,-0.443470511,2.563255582,0.189992774,2.312495232,-3.015284061,4.190461636,-0.22937046,0.197457761,-0.104273006,-0.421355873,-0.188851804,-0.88701421
4.55616E+11,-0.483738657,2.609413474,0.194154822,2.42057085,-3.175868511,3.718019009,-0.573889375,0.073598318,-0.109855928,-0.456353545,-0.1929373,-0.868629158
4.55616E+11,-0.522918395,2.648353243,0.201966129,2.565756559,-3.140788078,2.655962944,-0.904233992,-0.154186219,-0.035994653,-0.48925966,-0.200595886,-0.848755717
4.55616E+11,-0.559516252,2.6751058,0.217464466,2.695527315,-3.107640743,1.006100774,-1.049366951,-0.402913094,0.051565349,-0.518275261,-0.215754509,-0.827551067
4.55616E+11,-0.594840768,2.687551959,0.241140436,2.595001221,-3.311837912,-0.673352003,-1.035258889,-0.539220154,0.145261884,-0.544163108,-0.238810226,-0.804273725
4.55616E+11,-0.630397204,2.687770491,0.268842873,2.143911362,-3.643496513,-1.820147991,-0.878165483,-0.485558867,0.253508031,-0.568291426,-0.265616059,-0.778776586
4.55616E+11,-0.668535129,2.679286517,0.296822904,1.60845983,-4.188245296,-2.482769728,-0.705439985,-0.403317243,0.295595944,-0.592732012,-0.292483538,-0.75041467
4.55616E+11,-0.707935618,2.665370466,0.325141661,1.267508864,-4.353858471,-2.9176898,-0.567748308,-0.450805396,0.371940047,-0.616196394,-0.319443017,-0.719901443
4.55616E+11,-0.740385263,2.647211895,0.352653471,0.77636224,-3.612303257,-3.14369297,-0.473706871,-0.480553806,0.475387037,-0.633058846,-0.345389187,-0.692779005
4.55616E+11,-0.759001458,2.623614681,0.374979192,-0.11665988,-2.370587111,-3.106582165,-0.3625516,-0.390491217,0.47573939,-0.640378118,-0.366253167,-0.675110757
4.55616E+11,-0.760939172,2.594127591,0.388428204,-1.177443027,-0.929840267,-2.819960117,-0.20591639,-0.270786703,0.463911265,-0.638230324,-0.378734171,-0.670240581
4.55616E+11,-0.747585469,2.560503201,0.391771044,-2.102832794,0.35454756,-2.373205185,-0.001554089,-0.136759326,0.403418064,-0.628359258,-0.381825864,-0.677771091
4.55616E+11,-0.723639723,2.525622711,0.385647141,-2.768984795,1.278704762,-1.843923926,0.212730795,-0.0151223,0.295847386,-0.613487661,-0.376158834,-0.69436121
4.55616E+11,-0.694077857,2.492739658,0.371468223,-3.135524273,1.859690666,-1.235479832,0.406671166,0.133659571,0.123079211,-0.596047997,-0.362983912,-0.716218829
4.55616E+11,-0.663922367,2.466002934,0.351119386,-3.124443769,2.120232105,-0.463871479,0.576203823,0.266464978,-0.074786186,-0.578614712,-0.343949109,-0.73952961
4.55616E+11,-0.623860683,2.44542745,0.322099514,-2.766528606,2.273761749,0.436172009,0.669883788,0.366806,-0.227806464,-0.554130614,-0.316558808,-0.769889474
4.55616E+11,-0.59737471,2.441248317,0.295980657,-2.237535477,2.648596048,1.423657656,0.737157941,0.391485751,-0.346070021,-0.538015485,-0.291678011,-0.790862381
